id_inmueble,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,m_construidos,m_utiles,baños,referencia,anunciante,nombre,ultima_atualizacion,tlf,url,fecha,ultima_actualizacion,URL
106240096,Ventas,"Piso en venta en calle Alcalá Galiano, 1","Calle Alcalá Galiano, 1",Barrio La Flota,Norte,Murcia,"Calle Alcalá Galiano, 1, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",257.000€,1.785 €/m²,"['144 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1963', 'Calefacción individual: Gas natural', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,,,2 baños,EXP08322,Profesional,Francisco Rodriguez,,+34936179976,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106240096/
106239989,Ventas,Estudio en venta en Zona Juan Carlos I,N/A,Barrio Zona Juan Carlos I,Norte,Murcia,"Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia",129.000€,3.486 €/m²,"['37 m² construidos, 27 m² útiles', 'Sin habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2007', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",Sin habitación,,,1 baño,30-15-15270,Profesional,Comprarcasa Iniesta Inmobiliaria,,+34868350857,,2024-10-19 10:51:20,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106239989/
106239507,Ventas,Piso en venta en calle Rosales,Calle Rosales,Barrio La Alberca,Este,Murcia,"Calle Rosales, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",134.900€,1.215 €/m²,"['111 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2010', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Sin ascensor']",2 habitaciones,,,2 baños,B19515,Profesional,Inmobimurcia Barrio el Progreso,,+34868350531,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106239507/
106239221,Ventas,Casa o chalet independiente en venta en La Alberca,N/A,Barrio La Alberca,Este,Murcia,"Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",375.000€,1.812 €/m²,"['Casa o chalet independiente', '3 plantas', '207 m² construidos, 171 m² útiles', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1998', 'No dispone de calefacción']",3 plantas,,,"207 m² construidos, 171 m² útiles",B19506,Profesional,Inmobimurcia Barrio el Progreso,,+34868350531,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106239221/
106239085,Ventas,Piso en venta en calle San Agustín s/n,Calle San Agustín s/n,Barrio Torreagüera,Este,Murcia,"Calle San Agustín s/n, Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",128.000€,1.407 €/m²,"['91 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 2012', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,699 - 001-75970,Profesional,Open Club Inmogestion,,+34868350479,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106239085/
106238534,Ventas,"Piso en venta en Palmeral, 31",N/A,Barrio Torreagüera,Este,Murcia,"Palmeral, 31, Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",88.460€,1.017 €/m²,"['87 m² construidos', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Bajo exterior', 'Con ascensor']",2 habitaciones,,,2 baños,Bajo D,Profesional,Open Club Inmogestión,,+34868350783,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106238534/
106238329,Ventas,Dúplex en venta en calle López Belda s/n,Calle López Belda s/n,Barrio Rincón de Seca,Este,Murcia,"Calle López Belda s/n, Barrio Rincón de Seca, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",78.000€,780 €/m²,"['100 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,GES-VENT-001,Profesional,ALQUILOFACIL GESTIONES,,+34868355778,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106238329/
106237896,Ventas,Ático en venta en Santiago el Mayor,N/A,Barrio Santiago el Mayor,Sur,Murcia,"Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",189.900€,1.609 €/m²,"['118 m² construidos, 91 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2007', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,B35079,Profesional,Inmobimurcia Barrio el Progreso,,+34868350531,,2024-10-19 10:51:20,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106237896/
101537700,Ventas,Casa o chalet independiente en venta en Baños y Mendigo,N/A,Barrio Baños y Mendigo,N/A,Murcia,"Barrio Baños y Mendigo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",865.000€,3.665 €/m²,"['Casa o chalet independiente', '1 planta', '236 m² construidos', '4 habitaciones', '5 baños', 'Parcela de 800 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida']",1 planta,,,236 m² construidos,S-01290,Profesional,Marmax Realty,,+34965024947,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/101537700/
106234170,Ventas,Piso en venta en calle San Luis Gonzaga,Calle San Luis Gonzaga,Barrio San Andrés-San Antolín,Centro,Murcia,"Calle San Luis Gonzaga, Barrio San Andrés-San Antolín, Distrito Centro, Murcia, Área de Murcia, Murcia",115.000€,920 €/m²,"['125 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,,,2 baños,106234170,Profesional,Perkasa Inmobiliaria,,+34868350986,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106234170/
106230227,Ventas,Casa o chalet independiente en venta en travesía Escuelas 3,N/A,Barrio Alquerías,Este,Murcia,"Travesía Escuelas 3, Barrio Alquerías, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",156.000€,957 €/m²,"['Casa o chalet independiente', '163 m² construidos', '4 habitaciones', '3 baños', 'Segunda mano/buen estado']",163 m² construidos,,,4 habitaciones,GTRE-02113,Profesional,Hipoges .,,+34919380558,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106230227/
106221984,Ventas,Piso en venta en calle Cervantes,Calle Cervantes,Barrio Algezares,Este,Murcia,"Calle Cervantes, Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",139.000€,1.324 €/m²,"['105 m² construidos', '3 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,,,1 baño,PC001,Profesional,IBERHOUSE Real Estate,,+34868350559,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106221984/
106233984,Ventas,Piso en venta en El Carmen,N/A,Barrio El Carmen,Sur,Murcia,"Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",170.000€,1.828 €/m²,"['93 m² construidos, 87 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1982', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,2623,Profesional,Llavemur,,+34868355132,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106233984/
106233643,Ventas,"Piso en venta en plaza San Juan Bautista, 3","Plaza San Juan Bautista, 3",Barrio Alquerías,Este,Murcia,"Plaza San Juan Bautista, 3, Barrio Alquerías, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",69.000€,704 €/m²,"['98 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,,,2 baños,106233643,Particular,Manuel,,+34655904875,,2024-10-19 10:51:20,Anuncio actualizado el 13 de octubre,https://www.idealista.com/inmueble/106233643/
106217400,Ventas,Casa o chalet independiente en venta en calle las Palmeras s/n,Calle las Palmeras s/n,Barrio El Esparragal,Norte,Murcia,"Calle las Palmeras s/n, Barrio El Esparragal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",300.000€,2.727 €/m²,"['Casa o chalet independiente', '1 planta', '110 m² construidos, 100 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 2.800 m²', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2009', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida']",1 planta,,,"110 m² construidos, 100 m² útiles",106217400,Particular,Asunción,,+34619642072,,2024-10-19 10:51:20,Anuncio actualizado el 13 de octubre,https://www.idealista.com/inmueble/106217400/
106233396,Ventas,Piso en venta en La Flota,N/A,Barrio La Flota,Norte,Murcia,"Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",299.000€,2.646 €/m²,"['113 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",4 habitaciones,,,2 baños,RP3152024131180,Profesional,REDPISO MURCIA VISTALEGRE REDPISO VISTALEGRE,,+34868355402,,2024-10-19 10:51:20,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106233396/
106232847,Ventas,"Piso en venta en calle Saavedra Fajardo, 18","Calle Saavedra Fajardo, 18",Barrio Garres y Lages,Este,Murcia,"Calle Saavedra Fajardo, 18, Barrio Garres y Lages, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",77.000€,917 €/m²,"['84 m² construidos, 53 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2007', 'exterior', 'Sin ascensor']",2 habitaciones,,,1 baño,C0126-PERE-000795,Profesional,CENTURY 21 Now III,,+34868680881,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106232847/
106209613,Ventas,"Piso en venta en paseo del porton, 5","Paseo del porton, 5",Barrio La Ñora,Este,Murcia,"Paseo del porton, 5, Urb. porton de los jeronimos, Barrio La Ñora, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",250.000€,1.923 €/m²,"['Alquilada, con inquilinos', '130 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2018', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","130 m² construidos, 120 m² útiles",,,4 habitaciones,106209613,Particular,Rafa,,+34686497988,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106209613/
106232326,Ventas,Casa de pueblo en venta en calle Lope de Vega,Calle Lope de Vega,Barrio Cabezo de Torres,Norte,Murcia,"Calle Lope de Vega, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",142.000€,1.084 €/m²,"['Casa de pueblo', '3 plantas', '131 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 1980']",3 plantas,,,131 m² construidos,8581,Profesional,Angel Sanchez,,+34868350019,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106232326/
106231891,Ventas,Piso en venta en Vista Alegre,N/A,Barrio Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",280.000€,2.435 €/m²,"['115 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,ES2503,Profesional,Esperanza Servicios Inmobiliarios,,+34868350786,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106231891/
106231740,Ventas,Casa o chalet independiente en venta en Javalí Nuevo,N/A,Barrio Javalí Nuevo,Este,Murcia,"Barrio Javalí Nuevo, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",43.900€,244 €/m²,"['Casa o chalet independiente', '1 planta', '180 m² construidos', '6 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación norte, sur', 'Construido en 1957', 'Calefacción individual']",1 planta,,,180 m² construidos,50104,Profesional,HÁbitas Inmobiliaria,,+34868350472,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106231740/
106230764,Ventas,Piso en venta en pinnain,N/A,Barrio Gea y Truyols,N/A,Murcia,"pinnain, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",95.000€,950 €/m²,"['100 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 2007', 'Calefacción central', 'Planta 2ª interior', 'Con ascensor']",3 habitaciones,,,2 baños,106230764,Profesional,ManDels,,+34868355330,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106230764/
106230920,Ventas,Piso en venta en San José de la Vega,N/A,Barrio San José de la Vega,Este,Murcia,"Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",80.000€,727 €/m²,"['110 m² construidos, 96 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1979', 'Sin ascensor']",3 habitaciones,,,2 baños,60775938,N/A,N/A,,+34936174979,,2024-10-19 10:51:20,Anuncio actualizado el 12 de octubre,https://www.idealista.com/inmueble/106230920/
105258607,Ventas,"Piso en venta en avenida Primero de Mayo, 11","Avenida Primero de Mayo, 11",Barrio El Palmar,Este,Murcia,"Avenida Primero de Mayo, 11, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",103.000€,1.062 €/m²,"['97 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 1ª']",3 habitaciones,,,2 baños,60734465,N/A,N/A,,+34936174979,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/105258607/
106230498,Ventas,Piso en venta en calle Escritor Francisco Alemán Sainz s/n,Calle Escritor Francisco Alemán Sainz s/n,Barrio Espinardo,Norte,Murcia,"Calle Escritor Francisco Alemán Sainz s/n, Urb. Joven Futura, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",179.000€,1.989 €/m²,"['90 m² construidos, 75 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 2009', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,832,Profesional,LIDERCASA INTERNATIONAL,,+34868355695,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106230498/
106219996,Ventas,Casa o chalet independiente en venta en Cañadas de San Pedro,N/A,Barrio Cañadas de San Pedro,N/A,Murcia,"Barrio Cañadas de San Pedro, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",100.000€,1.020 €/m²,"['Casa o chalet independiente', '1 planta', '98 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 308 m²', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida']",1 planta,,,"98 m² construidos, 75 m² útiles",V1151,Profesional,Hall Inmobiliaria,,+34868350539,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106219996/
106220203,Ventas,Piso en venta en calle Laderas,Calle Laderas,Barrio El Esparragal,Norte,Murcia,"Calle Laderas, Barrio El Esparragal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",104.000€,1.405 €/m²,"['74 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación sur', 'Planta 3ª exterior', 'Sin ascensor']",2 habitaciones,,,1 baño,AL1QMURCIA1,Profesional,SA ROQUETA,,+34871185564,,2024-10-19 10:51:20,Anuncio actualizado el 10 de octubre,https://www.idealista.com/inmueble/106220203/
106213764,Ventas,Piso en venta en Sangonera la Verde,N/A,Barrio Sangonera la Verde,Este,Murcia,"Barrio Sangonera la Verde, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",120.000€,1.043 €/m²,"['115 m² construidos, 87 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 2002', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,01332,Profesional,Cumbra Inmobiliaria,,+34868350379,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106213764/
